OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,210
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
51,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,27,36,0,0,2.532,1.387,4.522,5.406,56.501
36,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,33,37,0,0,2.525,1.387,3.847,4.780,4.810
22,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,31,35,0,0,2.531,1.387,2.761,3.887,7.884
34,10,4,4,0,0,0,1,1,1,0,0,0,0,0,0,30,38,0,77,2.554,1.387,4.043,5.859,21.147
39,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,27,31,39,0,2.605,1.387,3.932,4.693,4.752
31,8,3,1,0,0,1,0,0,1,0,0,0,0,0,0,30,33,0,0,2.616,1.381,3.302,4.367,14.610
33,6,3,3,0,0,0,0,0,0,1,0,1,0,0,0,27,45,0,0,2.646,1.387,3.237,4.041,83.961
42,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,31,41,0,0,2.642,1.387,3.811,4.322,65.948
41,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,33,38,0,0,2.616,1.387,4.200,4.976,4.991
39,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,2.634,1.387,3.508,4.216,14.060
42,8,6,2,0,0,0,1,0,0,0,0,0,0,0,0,31,35,0,55,2.631,1.387,4.396,5.629,6.804
30,9,1,4,0,1,0,0,0,0,0,0,0,0,0,0,36,46,49,0,2.574,1.387,3.252,4.060,4.129
48,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,29,0,47,0,2.596,1.382,4.036,4.615,4.679
30,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,2.565,1.387,3.042,3.572,3.579
39,8,1,2,0,0,2,0,0,0,0,0,1,0,0,0,32,39,0,0,2.561,1.387,3.655,4.721,68.887
47,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,32,38,0,0,2.558,1.387,4.488,5.327,5.344
41,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,31,43,0,0,2.566,1.387,4.645,5.665,5.692
38,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,32,63,0,0,2.562,1.387,3.854,4.622,4.646
40,11,3,1,3,0,0,0,0,0,0,0,0,0,0,0,29,41,0,0,2.596,1.387,4.285,5.235,5.283
45,9,4,2,0,1,0,1,0,0,0,0,0,0,1,0,33,37,45,65,2.576,1.382,4.559,5.822,65.231
33,8,2,4,0,0,1,0,0,0,1,0,1,0,0,0,37,44,0,0,2.524,1.387,3.531,4.685,88.809
28,9,3,4,0,0,0,1,0,0,0,0,0,0,0,0,31,37,0,51,2.535,1.387,3.430,4.583,5.807
31,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,32,45,0,0,2.535,1.387,3.324,4.096,4.132
35,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,30,38,0,0,2.555,1.387,3.909,4.693,4.708
33,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,29,45,39,0,2.572,1.387,3.420,4.288,4.349
34,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,32,42,0,0,2.569,1.387,3.043,3.643,3.671
40,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,30,36,0,0,2.588,1.382,4.459,5.365,5.385
31,8,3,3,0,1,0,0,0,0,0,0,0,0,0,1,32,38,37,0,2.581,1.387,3.424,4.319,54.482
43,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2.589,1.387,4.168,5.078,5.101
42,16,7,0,1,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,2.629,1.387,5.336,6.682,16.550
29,7,4,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0,0,0,2.673,1.387,3.070,3.671,93.243
27,9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,30,43,0,0,2.676,1.387,3.065,3.847,13.528
44,9,3,0,1,1,0,0,1,0,0,0,0,0,0,0,32,0,37,0,2.656,1.387,4.152,5.236,9.086
47,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0,2.673,1.382,4.484,5.278,5.301
35,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,33,37,47,0,2.655,1.387,3.520,4.520,4.588
31,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,36,39,39,0,2.606,1.387,3.555,4.727,4.819
34,6,2,3,0,0,0,0,0,0,0,1,0,0,0,1,32,34,0,0,2.599,1.387,3.226,3.888,96.016
49,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,2.645,1.387,4.577,5.303,23.694
43,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,41,51,0,2.627,1.387,3.827,4.531,4.588
35,13,2,1,0,0,0,0,0,0,0,0,0,1,0,0,29,31,0,0,2.655,1.387,3.889,4.467,66.364
39,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0,2.672,1.350,4.579,5.793,5.821
34,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,32,43,0,0,2.643,1.387,4.466,5.594,5.630
43,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,2.653,1.387,4.915,5.892,5.917
33,8,2,0,3,0,2,0,0,0,0,1,0,0,0,0,28,0,0,0,2.679,1.387,3.240,4.511,46.203
34,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2.667,1.387,3.791,4.378,4.395
26,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,29,47,55,0,2.685,1.387,3.371,4.285,4.344
28,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,34,35,0,0,2.659,1.387,2.767,3.609,3.912
37,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,32,42,47,0,2.643,1.382,3.563,4.280,4.341
37,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,29,45,0,0,2.658,1.387,3.261,3.729,3.748
33,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,48,42,0,0,2.587,1.387,3.232,4.078,4.107
44,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,30,41,0,0,2.603,1.387,4.482,5.207,5.218
31,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,33,41,0,0,2.593,1.387,3.140,3.819,3.831
31,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0,2.631,1.387,4.191,5.061,5.077
38,5,2,1,0,1,1,0,0,0,1,0,0,0,0,0,29,49,41,0,2.642,1.387,3.257,4.209,22.958
37,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,28,40,0,0,2.686,1.382,4.817,6.010,6.034
36,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,0,2.724,1.387,3.689,4.350,4.360
35,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2.678,1.387,3.589,4.358,4.390
42,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,31,37,0,0,2.673,1.387,4.007,4.871,4.889
36,10,2,1,1,0,1,0,2,0,0,0,1,0,0,0,33,45,0,0,2.640,1.387,3.682,5.211,74.813
43,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,0,2.679,1.387,4.505,5.246,5.257
36,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,2.674,1.387,3.423,4.031,4.039
35,7,4,5,2,0,0,0,1,1,0,0,0,0,0,0,29,37,0,0,2.686,1.383,3.688,5.348,18.827
29,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,36,31,0,0,2.613,1.387,3.508,4.203,4.214
44,9,7,4,0,1,1,0,0,0,0,0,0,0,0,0,31,45,41,0,2.613,1.387,4.898,6.544,6.916
42,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,30,33,41,0,2.617,1.387,3.668,4.564,4.632
31,9,6,2,1,2,0,0,0,0,0,0,1,0,0,0,28,40,123,0,2.650,1.387,3.833,5.191,66.754
44,13,5,2,1,0,0,0,1,0,0,0,0,0,0,0,32,32,0,0,2.628,1.387,4.960,6.319,10.174
43,13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,2.610,1.387,4.956,5.847,68.803
44,8,6,2,1,0,0,0,0,1,0,0,0,0,0,0,29,40,0,0,2.631,1.382,4.562,5.826,15.731
