Flight Time, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Fix,Internal Ambient (K), External Ambient (K), Battery (K), OPC (K), OPC Heater Status, Battery Heater Status, External Pressure (PSI), MS5607 temperature (C), MS5607 pressure (PA)
4:06:15,43.8469,-92.8988,123201.1,5/16/2019,21:59:58,10,Fix,307.90,308.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:20,43.8470,-92.8997,123229.0,5/16/2019,22:0:3,10,Fix,307.90,309.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:25,43.8470,-92.9006,123255.6,5/16/2019,22:0:8,10,Fix,307.84,309.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:30,43.8471,-92.9015,123287.1,5/16/2019,22:0:13,10,Fix,307.84,309.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:35,43.8472,-92.9024,123324.1,5/16/2019,22:0:18,9,Fix,307.84,308.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:40,43.8472,-92.9033,123360.9,5/16/2019,22:0:23,10,Fix,307.84,307.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:45,43.8474,-92.9041,123390.8,5/16/2019,22:0:28,10,Fix,307.77,307.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:50,43.8475,-92.9049,123416.7,5/16/2019,22:0:33,10,Fix,307.77,306.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:06:55,43.8476,-92.9057,123446.2,5/16/2019,22:0:38,10,Fix,307.77,306.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:00,43.8477,-92.9065,123479.7,5/16/2019,22:0:43,10,Fix,307.77,306.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:05,43.8478,-92.9073,123511.8,5/16/2019,22:0:48,10,Fix,307.77,306.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:10,43.8478,-92.9081,123538.1,5/16/2019,22:0:53,10,Fix,307.77,307.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:15,43.8478,-92.9088,123561.4,5/16/2019,22:0:58,10,Fix,307.77,308.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:20,43.8479,-92.9096,123586.9,5/16/2019,22:1:3,10,Fix,307.77,309.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:25,43.8479,-92.9103,123614.8,5/16/2019,22:1:8,10,Fix,307.77,309.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:30,43.8479,-92.9109,123644.7,5/16/2019,22:1:13,10,Fix,307.77,310.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:35,43.8480,-92.9116,123673.2,5/16/2019,22:1:18,10,Fix,307.84,310.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:40,43.8480,-92.9123,123698.8,5/16/2019,22:1:23,10,Fix,307.84,309.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:45,43.8481,-92.9129,123725.1,5/16/2019,22:1:28,10,Fix,307.84,308.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:50,43.8481,-92.9136,123752.6,5/16/2019,22:1:33,10,Fix,307.84,308.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:07:55,43.8480,-92.9142,123782.1,5/16/2019,22:1:38,10,Fix,307.84,307.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:00,43.8480,-92.9148,123811.7,5/16/2019,22:1:43,10,Fix,307.90,307.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:05,43.8479,-92.9155,123840.5,5/16/2019,22:1:48,9,Fix,307.90,306.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:10,43.8478,-92.9161,123869.8,5/16/2019,22:1:53,10,Fix,307.90,306.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:15,43.8477,-92.9168,123901.6,5/16/2019,22:1:58,9,Fix,307.96,306.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:20,43.8477,-92.9174,123933.7,5/16/2019,22:2:3,10,Fix,307.96,305.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:25,43.8476,-92.9181,123964.2,5/16/2019,22:2:8,10,Fix,307.96,306.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:30,43.8476,-92.9188,123988.9,5/16/2019,22:2:13,10,Fix,307.96,306.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:35,43.8476,-92.9195,124014.4,5/16/2019,22:2:18,10,Fix,308.02,306.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:40,43.8476,-92.9202,124043.0,5/16/2019,22:2:23,10,Fix,307.96,306.65,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:45,43.8476,-92.9208,124075.8,5/16/2019,22:2:28,10,Fix,308.02,306.15,305.65,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:50,43.8475,-92.9215,124108.6,5/16/2019,22:2:33,10,Fix,308.02,305.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:08:55,43.8474,-92.9221,124136.5,5/16/2019,22:2:38,10,Fix,308.02,305.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:00,43.8473,-92.9228,124165.0,5/16/2019,22:2:43,8,Fix,308.02,304.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:05,43.8472,-92.9235,124197.5,5/16/2019,22:2:48,10,Fix,308.09,304.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:10,43.8471,-92.9241,124232.3,5/16/2019,22:2:53,9,Fix,308.09,304.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:15,43.8469,-92.9248,124268.4,5/16/2019,22:2:58,10,Fix,308.09,304.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:20,43.8467,-92.9254,124303.8,5/16/2019,22:3:3,10,Fix,308.09,304.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:25,43.8466,-92.9261,124338.9,5/16/2019,22:3:8,10,Fix,308.15,303.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:30,43.8464,-92.9268,124374.7,5/16/2019,22:3:13,10,Fix,308.15,303.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:35,43.8462,-92.9274,124412.4,5/16/2019,22:3:18,10,Fix,308.15,304.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:40,43.8461,-92.9281,124450.8,5/16/2019,22:3:23,10,Fix,308.15,304.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:45,43.8459,-92.9287,124492.1,5/16/2019,22:3:28,10,Fix,308.21,306.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:50,43.8458,-92.9294,124534.8,5/16/2019,22:3:33,10,Fix,308.21,307.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:09:55,43.8457,-92.9300,124575.8,5/16/2019,22:3:38,10,Fix,308.21,308.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:00,43.8456,-92.9307,124614.2,5/16/2019,22:3:43,10,Fix,308.21,309.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:05,43.8455,-92.9314,124650.6,5/16/2019,22:3:48,10,Fix,308.21,310.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:10,43.8455,-92.9321,124688.6,5/16/2019,22:3:53,10,Fix,308.27,310.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:15,43.8454,-92.9327,124729.7,5/16/2019,22:3:58,10,Fix,308.27,311.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:20,43.8452,-92.9334,124770.7,5/16/2019,22:4:3,10,Fix,308.27,312.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:25,43.8451,-92.9341,124808.7,5/16/2019,22:4:8,10,Fix,308.34,312.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:30,43.8450,-92.9348,124844.2,5/16/2019,22:4:13,10,Fix,308.34,313.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:35,43.8449,-92.9354,124879.9,5/16/2019,22:4:18,10,Fix,308.34,314.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:40,43.8448,-92.9361,124916.3,5/16/2019,22:4:23,10,Fix,308.40,314.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:45,43.8447,-92.9368,124953.4,5/16/2019,22:4:28,10,Fix,308.40,314.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:50,43.8447,-92.9374,124993.1,5/16/2019,22:4:33,10,Fix,308.40,314.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:10:55,43.8447,-92.9381,125030.5,5/16/2019,22:4:38,10,Fix,308.46,313.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:00,43.8447,-92.9387,125064.3,5/16/2019,22:4:43,10,Fix,308.46,312.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:05,43.8447,-92.9393,125095.1,5/16/2019,22:4:48,10,Fix,308.52,311.65,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:10,43.8447,-92.9399,125128.0,5/16/2019,22:4:53,10,Fix,308.52,311.15,306.15,313.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:15,43.8447,-92.9405,125161.8,5/16/2019,22:4:58,10,Fix,308.59,310.65,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:20,43.8447,-92.9411,125194.2,5/16/2019,22:5:3,10,Fix,308.59,311.15,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:25,43.8446,-92.9417,125228.0,5/16/2019,22:5:8,10,Fix,308.65,311.65,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:30,43.8446,-92.9423,125260.2,5/16/2019,22:5:13,10,Fix,308.65,312.65,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:35,43.8446,-92.9428,125287.4,5/16/2019,22:5:18,10,Fix,308.65,313.65,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:40,43.8445,-92.9433,125312.3,5/16/2019,22:5:23,10,Fix,308.71,314.15,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:45,43.8445,-92.9438,125337.9,5/16/2019,22:5:28,10,Fix,308.71,314.15,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:50,43.8445,-92.9444,125362.5,5/16/2019,22:5:33,10,Fix,308.71,314.15,306.15,313.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:11:55,43.8445,-92.9448,125387.5,5/16/2019,22:5:38,10,Fix,308.77,313.65,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:00,43.8444,-92.9453,125412.4,5/16/2019,22:5:43,10,Fix,308.77,312.65,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:05,43.8444,-92.9458,125439.0,5/16/2019,22:5:48,10,Fix,308.77,312.65,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:10,43.8444,-92.9463,125465.9,5/16/2019,22:5:53,10,Fix,308.77,312.15,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:15,43.8444,-92.9467,125493.1,5/16/2019,22:5:58,10,Fix,308.84,312.15,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:20,43.8444,-92.9472,125517.1,5/16/2019,22:6:3,10,Fix,308.84,312.65,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:25,43.8445,-92.9477,125536.8,5/16/2019,22:6:8,10,Fix,308.84,313.15,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:30,43.8445,-92.9481,125553.5,5/16/2019,22:6:13,10,Fix,308.90,313.65,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:35,43.8446,-92.9485,125569.5,5/16/2019,22:6:18,10,Fix,308.84,314.65,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:40,43.8446,-92.9490,125587.9,5/16/2019,22:6:23,10,Fix,308.84,315.15,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:45,43.8447,-92.9494,125608.6,5/16/2019,22:6:28,10,Fix,308.90,315.15,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:50,43.8447,-92.9498,125631.2,5/16/2019,22:6:33,10,Fix,308.90,314.15,306.15,314.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:12:55,43.8448,-92.9502,125653.9,5/16/2019,22:6:38,9,Fix,308.90,313.65,306.15,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:00,43.8448,-92.9506,125672.6,5/16/2019,22:6:43,11,Fix,308.90,312.65,306.15,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:05,43.8448,-92.9511,125688.0,5/16/2019,22:6:48,11,Fix,308.90,312.15,306.15,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:10,43.8448,-92.9515,125699.5,5/16/2019,22:6:53,10,Fix,308.96,311.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:15,43.8448,-92.9519,125710.6,5/16/2019,22:6:58,11,Fix,308.96,311.15,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:20,43.8448,-92.9523,125724.7,5/16/2019,22:7:3,11,Fix,308.96,311.15,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:25,43.8448,-92.9528,125741.1,5/16/2019,22:7:9,11,Fix,308.96,311.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:30,43.8448,-92.9532,125757.5,5/16/2019,22:7:14,11,Fix,308.96,312.15,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:35,43.8448,-92.9535,125775.3,5/16/2019,22:7:19,11,Fix,308.96,312.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:40,43.8448,-92.9539,125792.0,5/16/2019,22:7:24,11,Fix,308.96,313.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:45,43.8448,-92.9543,125805.1,5/16/2019,22:7:29,11,Fix,308.96,314.15,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:50,43.8448,-92.9547,125814.3,5/16/2019,22:7:34,11,Fix,308.96,315.15,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:13:55,43.8448,-92.9550,125822.8,5/16/2019,22:7:39,11,Fix,309.02,315.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:00,43.8448,-92.9554,125832.0,5/16/2019,22:7:44,11,Fix,308.96,315.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:05,43.8448,-92.9558,125843.5,5/16/2019,22:7:49,11,Fix,309.02,315.65,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:10,43.8448,-92.9562,125858.3,5/16/2019,22:7:54,11,Fix,309.02,315.15,306.65,314.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:15,43.8447,-92.9566,125874.0,5/16/2019,22:7:59,11,Fix,309.02,314.15,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:20,43.8446,-92.9571,125890.1,5/16/2019,22:8:4,11,Fix,309.02,313.65,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:25,43.8445,-92.9575,125904.2,5/16/2019,22:8:9,11,Fix,309.02,312.65,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:30,43.8444,-92.9579,125915.7,5/16/2019,22:8:14,11,Fix,309.02,312.15,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:35,43.8443,-92.9584,125925.2,5/16/2019,22:8:19,10,Fix,309.02,311.65,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:40,43.8441,-92.9588,125937.7,5/16/2019,22:8:24,11,Fix,309.02,311.15,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:45,43.8440,-92.9593,125951.4,5/16/2019,22:8:29,11,Fix,309.02,311.15,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:50,43.8439,-92.9597,125965.9,5/16/2019,22:8:34,10,Fix,309.02,311.65,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:14:55,43.8437,-92.9602,125981.3,5/16/2019,22:8:39,11,Fix,309.02,312.65,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:00,43.8435,-92.9606,125995.7,5/16/2019,22:8:44,11,Fix,309.02,313.15,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:05,43.8433,-92.9611,126009.5,5/16/2019,22:8:49,11,Fix,309.02,314.15,306.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:10,43.8431,-92.9616,126022.6,5/16/2019,22:8:54,11,Fix,309.02,314.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:15,43.8429,-92.9621,126037.4,5/16/2019,22:8:59,11,Fix,309.02,313.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:20,43.8427,-92.9626,126051.8,5/16/2019,22:9:4,11,Fix,309.02,312.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:25,43.8426,-92.9631,126066.9,5/16/2019,22:9:9,11,Fix,309.02,312.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:30,43.8424,-92.9636,126083.0,5/16/2019,22:9:14,11,Fix,309.02,311.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:35,43.8422,-92.9642,126100.1,5/16/2019,22:9:19,11,Fix,309.02,311.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:40,43.8420,-92.9647,126118.8,5/16/2019,22:9:24,11,Fix,309.02,310.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:45,43.8417,-92.9653,126137.8,5/16/2019,22:9:29,11,Fix,309.02,310.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:50,43.8415,-92.9659,126158.1,5/16/2019,22:9:34,11,Fix,309.02,309.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:15:55,43.8413,-92.9665,126178.8,5/16/2019,22:9:39,11,Fix,309.02,309.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:00,43.8410,-92.9671,126205.0,5/16/2019,22:9:44,10,Fix,309.02,309.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:05,43.8408,-92.9677,126228.7,5/16/2019,22:9:49,11,Fix,309.09,308.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:10,43.8405,-92.9683,126252.3,5/16/2019,22:9:54,11,Fix,309.09,308.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:15,43.8403,-92.9689,126275.9,5/16/2019,22:9:59,11,Fix,309.02,309.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:20,43.8400,-92.9696,126298.2,5/16/2019,22:10:4,11,Fix,309.02,310.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:25,43.8398,-92.9702,126320.9,5/16/2019,22:10:9,11,Fix,309.02,311.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:30,43.8395,-92.9709,126343.5,5/16/2019,22:10:14,11,Fix,309.02,312.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:35,43.8392,-92.9716,126366.1,5/16/2019,22:10:19,11,Fix,309.02,312.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:40,43.8390,-92.9722,126388.1,5/16/2019,22:10:24,10,Fix,308.96,313.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:45,43.8387,-92.9729,126410.4,5/16/2019,22:10:29,11,Fix,308.96,313.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:50,43.8384,-92.9736,126433.1,5/16/2019,22:10:34,11,Fix,308.96,313.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:16:55,43.8381,-92.9743,126457.4,5/16/2019,22:10:39,11,Fix,308.96,312.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:00,43.8379,-92.9750,126483.6,5/16/2019,22:10:44,11,Fix,308.96,311.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:05,43.8376,-92.9757,126509.2,5/16/2019,22:10:49,11,Fix,308.96,311.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:10,43.8373,-92.9764,126534.5,5/16/2019,22:10:54,11,Fix,308.96,310.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:15,43.8370,-92.9771,126557.7,5/16/2019,22:10:59,11,Fix,308.96,310.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:20,43.8367,-92.9778,126579.4,5/16/2019,22:11:4,11,Fix,308.96,309.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:25,43.8364,-92.9786,126555.5,5/16/2019,22:11:9,11,Fix,308.90,309.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:30,43.8359,-92.9792,125916.3,5/16/2019,22:11:14,11,Fix,308.90,309.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:35,43.8355,-92.9797,124754.6,5/16/2019,22:11:19,11,Fix,308.96,309.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:40,43.8353,-92.9803,123328.1,5/16/2019,22:11:24,11,Fix,308.96,309.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:45,43.8351,-92.9810,121650.6,5/16/2019,22:11:29,11,Fix,308.96,309.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:50,43.8349,-92.9817,119776.6,5/16/2019,22:11:34,10,Fix,308.96,308.65,307.65,315.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:17:55,43.8349,-92.9825,117799.9,5/16/2019,22:11:39,11,Fix,308.96,308.15,307.65,315.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:00,43.8348,-92.9833,115878.3,5/16/2019,22:11:44,11,Fix,308.96,307.65,307.65,315.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:05,43.8348,-92.9843,114188.3,5/16/2019,22:11:49,10,Fix,308.96,307.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:10,43.8348,-92.9853,112663.7,5/16/2019,22:11:54,11,Fix,308.96,307.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:15,43.8347,-92.9863,111150.6,5/16/2019,22:11:59,11,Fix,309.02,307.15,307.65,315.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:20,43.8347,-92.9872,109603.7,5/16/2019,22:12:4,11,Fix,309.02,307.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:25,43.8346,-92.9881,107987.2,5/16/2019,22:12:9,11,Fix,309.02,306.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:30,43.8345,-92.9889,106442.9,5/16/2019,22:12:14,11,Fix,309.02,306.65,307.65,315.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:35,43.8344,-92.9898,105018.0,5/16/2019,22:12:19,11,Fix,309.02,306.15,307.65,315.65,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:40,43.8342,-92.9907,103581.4,5/16/2019,22:12:24,11,Fix,308.96,306.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:45,43.8342,-92.9914,102163.4,5/16/2019,22:12:29,11,Fix,308.96,305.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:50,43.8341,-92.9922,100837.3,5/16/2019,22:12:34,11,Fix,308.96,305.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:18:55,43.8341,-92.9930,99576.8,5/16/2019,22:12:39,11,Fix,308.90,305.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:00,43.8341,-92.9939,98305.1,5/16/2019,22:12:44,11,Fix,308.84,305.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:05,43.8341,-92.9948,97027.2,5/16/2019,22:12:49,11,Fix,308.84,304.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:10,43.8340,-92.9957,95810.4,5/16/2019,22:12:54,11,Fix,308.77,304.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:15,43.8339,-92.9966,94610.9,5/16/2019,22:12:59,11,Fix,308.77,304.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:20,43.8339,-92.9974,93395.3,5/16/2019,22:13:4,11,Fix,308.71,303.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:25,43.8338,-92.9981,92228.4,5/16/2019,22:13:9,11,Fix,308.59,303.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:30,43.8337,-92.9988,91071.2,5/16/2019,22:13:14,11,Fix,308.59,302.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:35,43.8335,-92.9994,89874.0,5/16/2019,22:13:19,11,Fix,308.46,302.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:40,43.8334,-93.0000,88788.4,5/16/2019,22:13:24,11,Fix,308.40,302.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:45,43.8333,-93.0006,87776.3,5/16/2019,22:13:29,11,Fix,308.34,301.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:50,43.8332,-93.0011,86708.7,5/16/2019,22:13:34,11,Fix,308.21,301.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:19:55,43.8332,-93.0016,85698.5,5/16/2019,22:13:39,11,Fix,308.15,300.65,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:20:00,43.8332,-93.0021,84678.8,5/16/2019,22:13:44,11,Fix,308.02,300.15,307.65,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:20:05,43.8332,-93.0026,83671.9,5/16/2019,22:13:49,11,Fix,307.90,300.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:20:10,43.8332,-93.0031,82720.8,5/16/2019,22:13:54,11,Fix,307.77,299.65,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
4:20:15,43.8333,-93.0035,81806.4,5/16/2019,22:13:59,11,Fix,307.65,299.15,307.15,315.15,CLOSED,CLOSED,332942.91,136497080000.00,
