OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880607                                            
Config info:
GSC,1.000
LaserDAC,209
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.813,1.388,0.175,0.180,0.180
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.813,1.388,0.175,0.180,0.180
3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.813,1.388,0.250,0.371,0.375
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3.834,1.388,0.248,0.266,0.266
4,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,3.835,1.382,0.281,0.651,3.299
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835,1.387,0.351,0.421,0.422
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.849,1.388,0.160,0.176,0.176
4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3.849,1.388,0.273,0.447,0.481
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3.849,1.388,0.140,0.250,0.283
4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,17,22,27,0,3.863,1.388,0.475,0.782,0.821
0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,3.864,1.387,0.203,0.336,0.342
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.864,1.382,0.350,0.419,0.420
4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.864,1.388,0.352,0.481,0.483
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,3.878,1.388,0.144,0.212,0.215
4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19,0,0,3.878,1.387,0.293,0.611,42.787
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.831,1.388,0.443,0.550,0.551
6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.831,1.388,0.317,0.433,0.439
4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3.852,1.388,0.336,0.436,0.445
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.860,1.383,0.334,0.354,0.354
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,33,0,3.860,1.388,0.168,0.331,0.367
3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,17,0,3.861,1.388,0.376,0.575,0.609
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.861,1.387,0.142,0.252,0.258
1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,13,19,35,0,3.881,1.388,0.202,0.680,0.925
2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.881,1.387,0.176,0.451,3.042
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.895,1.388,0.260,0.345,0.354
5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.895,1.383,0.332,0.453,0.457
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3.895,1.388,0.138,0.247,0.280
7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,3.895,1.388,0.300,0.508,1.290
5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.888,1.388,0.287,0.306,0.306
6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3.908,1.388,0.417,0.499,0.500
6,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3.908,1.388,0.565,0.877,0.892
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.918,1.388,0.472,0.519,0.519
7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25,31,0,3.918,1.383,0.340,0.690,0.922
9,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,17,21,0,37,3.930,1.388,0.555,1.041,2.593
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.930,1.387,0.297,0.305,0.305
4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,3.949,1.388,0.404,0.676,0.872
6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,27,23,0,0,3.921,1.387,0.443,0.725,7.329
3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.927,1.387,0.464,0.683,0.694
6,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.927,1.387,0.363,0.888,3.653
3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,19,35,0,0,3.926,1.383,0.228,0.508,36.115
10,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,27,0,3.933,1.387,0.604,0.898,0.964
1,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,3.952,1.387,0.305,0.662,25.286
9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17,0,0,23,3.958,1.387,0.555,0.902,1.681
4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0,3.971,1.387,0.294,0.416,0.421
0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,23,0,4.003,1.387,0.238,0.426,0.459
7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4.003,1.387,0.397,0.670,0.735
5,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,21,25,0,43,3.994,1.388,0.394,0.761,70.189
8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,0,0,0,3.984,1.382,0.483,0.699,38.486
3,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,23,19,25,38,3.968,1.387,0.236,0.800,2.370
5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,29,0,3.967,1.387,0.379,0.561,0.595
4,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,16,25,0,0,3.994,1.387,0.774,1.354,1.562
2,1,1,1,0,1,1,0,0,0,1,2,1,0,0,0,15,21,35,0,4.007,1.387,0.281,0.842,108.784
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4.007,1.387,0.095,0.200,0.206
