OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,131
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709,1.388,0.000,0.000,0.000
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1.709,1.389,0.099,0.290,0.300
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1.743,1.388,0.719,0.985,0.989
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743,1.388,0.000,0.000,0.000
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743,1.385,0.357,0.603,0.633
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743,1.388,0.000,0.000,0.000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1.775,1.389,0.558,0.816,0.819
2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,1.388,0.909,1.343,1.350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,1.388,0.000,0.000,0.000
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95,1.775,1.389,0.365,1.498,4.225
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1.775,1.388,0.035,0.397,0.510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,1.384,0.000,0.000,0.000
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,1.389,0.295,0.303,0.303
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,1.388,0.055,0.287,0.317
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775,1.388,0.147,0.152,0.152
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,81,0,0,1.794,1.388,0.489,0.719,0.729
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794,1.388,0.014,0.639,1.313
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794,1.388,0.160,0.788,1.462
